,ID,Відправлення,Прибуття,Маса,Обєм,Відстань,Вартість,Спосіб,Безготівковий,ПДВ,Час,Транспорт
8311,415675727,Суми,Бердянськ,1.5,2.0,611.78,2200.0,1.0,0,0,1,Крита
8343,415733111,Дніпро,Кременчук,0.1,7.0,160.35,700.0,1.0,0,0,1,Крита
8344,415196225,Носівка,Олександрія,20.0,70.0,362.98,14000.0,1.0,0,0,1,Самоскид
8345,414822251,Чернігів,Олександрія,20.0,100.0,450.78,1600.0,1.0,0,0,1,Самоскид
8346,413822597,Чернігів,Олександрія,20.0,100.0,450.78,1600.0,1.0,0,0,1,Самоскид
8347,415602235,Козелець,Узин,17.0,90.0,157.73,8000.0,1.0,0,0,1,Зерновоз
8348,413815817,Ічня,Біла Церква,22.0,90.0,240.57,15400.0,1.0,0,0,1,Зерновоз
8349,415281363,Носівка,Біла Церква,20.0,90.0,198.54,12000.0,1.0,0,0,1,Зерновоз
8359,415640841,Кропивницький (Кіровоград),Луцьк,2.5,10.0,658.85,3500.0,1.0,0,0,1,Крита
8361,415771777,Бобриця,Луцьк,2.8,15.0,393.4,1900.0,1.0,0,0,1,Тент
8421,415772445,Київ,Дніпро,18.0,86.0,557.52,10000.0,1.0,0,0,0,Тент
8427,415772735,Херсон,Київ,115.0,115.0,546.21,10000.0,1.0,0,0,1,Тент
8474,415773231,Літин,Бережани,10.0,30.0,255.33,5300.0,1.0,0,0,1,Тент
8475,415773235,Вінниця,Київ,0.6,11.0,266.97,650.0,1.0,0,0,1,Тент
8477,403448401,Кути Другі,Суми,22.0,31.0,267.92,960.0,1.0,0,0,1,Зерновоз
8478,415226531,Кути Другі,Суми,22.0,31.0,267.92,960.0,1.0,0,0,1,Самоскид
8482,415773223,Вінниця,Одеса,0.4,8.0,423.99,500.0,0.0,0,0,1,Крита
8490,415773383,Одеса,Київ,115.0,115.0,475.15,8500.0,0.0,0,0,1,Крита
8495,415773379,Вінниця,Одеса,42.0,8.0,423.99,500.0,0.0,0,0,1,Крита
8502,415722959,Людинь,Кривий Ріг,22.0,38.0,770.32,13500.0,1.0,0,0,1,Тент
8520,415707849,Харків,Рівне,7.5,18.0,796.77,6000.0,1.0,0,0,1,Крита
8523,415709537,Чабани,Маріуполь,0.5,3.0,741.47,1500.0,1.0,0,0,1,Тент
8531,415773711,Бровари,Київ,22.0,86.0,24.03,3000.0,1.0,1,1,0,Тент
8551,415672379,Київ,Мала Рублівка,22.0,86.0,342.44,9000.0,1.0,1,0,0,Тент
8552,415672899,Київ,Опішня,22.0,86.0,326.19,9000.0,1.0,1,0,0,Тент
8553,415672089,Київ,Кропивницький (Кіровоград),22.0,86.0,300.95,8300.0,1.0,1,0,0,Тент
8578,415399629,Тернопіль,Калуш,22.0,86.0,142.42,6000.0,1.0,1,0,0,Тент
8583,415773955,Вовчанськ,Полтава,90.0,120.0,217.27,6500.0,0.0,0,0,1,Тент
8595,415736839,Львів,Харків,74.0,1.0,1009.56,2400.0,1.0,1,0,0,Крита
8597,415774135,Кам’янське (Дніпродзержинськ),Кривий Ріг,10.0,10.0,127.07,5000.0,1.0,1,1,0,Тент
8598,413115559,Вінниця,Кривий Ріг,20.0,90.0,439.71,9000.0,0.0,0,0,1,Самоскид
8609,415774305,Могилівка,Хмельницький,0.3,1.0,0.0,700.0,1.0,0,0,1,Тент
8626,415774287,Дніпро,Умань,0.2,3.0,413.07,1500.0,0.0,0,0,0,Тент
8631,415774411,Нова Каховка,Самбір,22.0,85.0,996.49,17000.0,1.0,0,0,1,Тент
8646,415638569,Хмельницький,Бистричі,22.0,86.0,215.83,5500.0,1.0,0,0,1,Тент
8658,415774647,Людинь,Зібранівка,22.0,60.0,450.82,16000.0,1.0,0,0,1,Самоскид
8662,415774657,Лиман,Мелітополь,90.0,120.0,590.42,12500.0,1.0,0,0,1,Тент
8672,415738969,Черкаси,Козельщина,25.0,50.0,168.19,6000.0,0.0,0,0,1,Зерновоз
8673,415738971,Черкаси,Жмеринка,30.0,30.0,388.77,10500.0,1.0,0,0,1,Зерновоз
8674,415738961,Черкаси,Уланів,25.0,30.0,334.34,8750.0,1.0,0,0,1,Зерновоз
8675,415738965,Черкаси,Вендичани,25.0,50.0,393.26,11250.0,1.0,0,0,0,Зерновоз
8683,415656311,Дубровиця,Харків,19.0,100.0,808.19,17000.0,1.0,0,0,1,Тент
8687,403939253,Охтирка,Харків,35.0,35.0,114.66,2300.0,1.0,0,0,1,Крита
8714,415775153,Київ,Чернігів,10.0,10.0,140.48,2500.0,0.0,0,0,1,Крита
8721,415775145,Кременчук,Київ,0.6,4.0,289.45,1200.0,1.0,1,0,1,Тент
8724,415775137,Садки,Київ,3.1,1.0,192.53,500.0,1.0,0,0,1,Тент
8734,415776197,Черкаси,Київ,20.5,86.0,187.34,4800.0,0.0,0,0,0,Крита
8741,415776175,Київ,Монастирище,5.5,1.0,192.91,4000.0,0.0,0,0,1,Тент
8745,415776165,Харків,Дніпро,40.0,40.0,221.83,3500.0,1.0,0,0,1,Крита
8750,415776387,Фастів,Дмитрівка,40.0,40.0,18.67,1600.0,1.0,0,0,1,Тент
8774,414305903,Велика Димерка,Херсон,20.0,86.0,580.78,9000.0,1.0,0,0,1,Тент
8775,410164137,Бровари,Лубни,20.0,86.0,187.77,3500.0,0.0,0,0,0,Ізотерм
8776,410163925,Бровари,Лубни,20.0,86.0,187.77,4200.0,1.0,1,1,0,Тент
8777,399616538,Бровари,Біла Церква,21.0,86.0,105.58,3000.0,0.0,0,0,0,Реф.
8778,386581082,Велика Димерка,Житомир,20.0,86.0,177.98,3500.0,0.0,0,0,1,Тент
8779,404574797,Велика Димерка,Житомир,20.0,86.0,177.98,3500.0,0.0,0,0,1,Ізотерм
8788,415776747,Вінниця,Ширяєве,22.0,68.0,0.0,5900.0,1.0,0,0,0,Контейнер
8789,415733409,Острів,Ужгород,22.0,86.0,358.13,8500.0,0.0,0,0,0,Тент
8811,415043023,Ніжин,Київ,22.0,84.0,149.52,4700.0,0.0,0,0,1,Тент
8818,414512025,Яблунівка,Долинська,15.0,100.0,236.52,9750.0,0.0,0,0,0,Зерновоз
8820,414592383,Драбів,Київ,22.0,82.0,158.1,5400.0,0.0,0,0,1,Тент
8844,415732661,Ватутіне,Надвірна,1.5,4.0,577.47,7700.0,1.0,0,0,1,Тент
8854,415777149,Запоріжжя,Дніпро,25.0,1.0,83.64,500.0,1.0,0,0,1,Цільномет
8880,415777259,Хмельницький,Луцьк,22.0,82.0,243.55,4800.0,1.0,0,0,1,Тент
8884,415720639,Харків,Дніпро,2.5,38.0,221.83,3500.0,1.0,1,1,0,Крита
8903,415777687,Моршин,Полтава,22.0,86.0,958.74,12000.0,0.0,0,0,1,Крита
8916,413930047,Дергачі,Калуш,0.5,16.0,1057.98,6000.0,1.0,0,0,1,Крита
8935,415777801,Київ,Поляниця,0.5,15.75,622.56,16500.0,1.0,0,0,1,Тент
8955,406656115,Хмельницький,Івано-Франківськ,10.0,40.0,242.52,3000.0,1.0,0,0,1,Крита
8956,412630125,Хмельницький,Житомир,22.0,80.0,184.87,4000.0,1.0,1,0,0,Тент
8958,406232389,Кам'янець-Подільський,Жмеринка,22.5,80.0,150.16,4500.0,1.0,0,0,1,Тент
8974,415778133,Одеса,Веселе,22.5,1.0,498.24,9500.0,1.0,0,0,1,Тент
8984,415778377,Любомль,Медівка,22.0,86.0,537.97,13000.0,1.0,1,1,0,Тент
8986,415693437,Дніпро,Краматорськ,5.5,30.0,342.89,7000.0,1.0,1,1,0,Цільномет
8998,415778555,Обухів,Херсон,9.3,40.0,525.06,5900.0,1.0,0,0,1,Крита
9001,415778557,Біла Церква,Запоріжжя,0.3,6.0,513.07,1800.0,1.0,0,0,1,Крита
9021,415620931,Лисянка,Перечин,20.0,20.0,753.55,16000.0,1.0,0,0,0,Тент
9022,415602493,Шепетівка,Одеса,22.0,56.0,616.83,12500.0,1.0,0,0,1,Тент
9023,415610859,Чугуїв,Харків,20.0,16.0,39.27,2500.0,1.0,0,0,1,Тент
9024,415691685,Тернопіль,Стрий,0.5,1.6,155.48,1000.0,1.0,0,0,1,Тент
9026,415458331,Глобине,Дніпро,12.0,80.0,204.85,3000.0,1.0,0,0,1,Контейнер
9028,415618547,Буськ,Козятин,22.0,55.0,346.75,5500.0,1.0,0,0,1,Тент
9054,415779147,Миколаїв,Київ,22.0,86.0,479.68,10000.0,1.0,1,1,0,Тент
9065,413515629,Гадяч,Одеса,22.0,85.0,737.09,12000.0,0.0,0,0,1,Тент
9072,415780149,Луцьк,Обухів,45.0,50.0,438.37,6000.0,1.0,0,0,1,Крита
9084,415780119,Київ,Нетішин,24.0,6.0,337.41,1500.0,1.0,1,0,0,Тент
9097,415780241,Одеса,Хуст,37.0,7.0,784.57,1500.0,1.0,0,0,1,Тент
9138,415780703,Рівне,Хмельницький,2.4,2.6,192.27,1500.0,1.0,0,0,1,Тент
9140,415741289,Людинь,Зібранівка,22.0,60.0,450.82,16000.0,1.0,0,0,1,Самоскид
9141,415740511,Камбурліївка,Мелітополь,90.0,120.0,349.34,9000.0,0.0,0,0,1,Тент
9153,415781923,Бандурка,Кривий Ріг,15.0,100.0,236.66,15000.0,1.0,1,1,1,Зерновоз
9156,415781911,Тростянець,Красилівка,14.0,90.0,326.55,7000.0,1.0,0,0,1,Тент
9160,415781901,Мошни,Долинська,15.0,100.0,234.14,9000.0,0.0,0,0,1,Самоскид
9170,415782395,Дубровиця,Сквира,23.0,70.0,371.02,12000.0,1.0,0,0,1,Самоскид
9241,415783187,Дніпро,Київ,5.5,5.5,472.34,1300.0,0.0,0,0,1,Крита
9246,415783175,Дубровиця,Сквира,23.0,70.0,371.02,12000.0,1.0,0,0,1,Самоскид
9256,415783153,Чорноморськ (Іллічівськ),Полтава,23.0,30.0,595.15,9500.0,0.0,0,0,1,Тент
9275,415783379,Тернопіль,Львів,22.0,86.0,128.71,3500.0,1.0,1,0,0,Тент
9277,415552275,Моршин,Харків,22.0,86.0,1090.52,15000.0,0.0,0,0,1,Тент
9291,415783675,Дніпро,Харків,21.0,86.0,221.86,7000.0,0.0,0,0,1,Тент
9299,415783901,Теребовля,Луцьк,25.0,35.0,194.62,840.0,1.0,0,0,1,Самоскид
9306,415784003,Київ,Горенка,10.0,86.0,24.51,3300.0,1.0,0,0,1,Тент
9312,415784001,Велика Олександрівка,Запоріжжя,55.0,55.0,198.03,2500.0,1.0,0,0,1,Тент
9319,415783995,Вінниця,Хмельницький,35.0,35.0,118.98,2000.0,1.0,0,0,1,Тент
9320,415783979,Берислав,Запоріжжя,86.0,86.0,209.59,4000.0,1.0,0,0,1,Тент
9348,415784329,Кривий Ріг,Кам’янське (Дніпродзержинськ),10.0,10.0,127.93,2500.0,1.0,1,0,0,Тент
9351,415784307,Київ,Андрушівка,0.3,0.6,176.67,700.0,0.0,0,0,0,Тент
9359,415784509,Хмельницький,Суми,50.0,51.0,656.59,6800.0,1.0,0,0,1,Тент
9362,415784511,Запоріжжя,Миколаїв,27.0,10.0,328.05,3200.0,1.0,1,0,0,Крита
9376,415784633,Хмельницький,Гадяч,0.2,5.0,0.0,1500.0,1.0,0,0,1,Тент
9380,415721867,Вишневе,Суми,0.8,4.0,347.61,1000.0,0.0,0,0,0,Крита
9387,415784609,Херсон,Вища Дубечня,44.0,39.82,591.53,11500.0,0.0,0,0,1,Тент
9397,415784757,Лозова,Харків,50.0,50.0,147.4,2000.0,1.0,0,0,0,Тент
9413,415417219,Одеса,Чернівці,20.0,86.0,488.67,10000.0,1.0,0,0,1,Крита
9414,415616173,Одеса,Київ,20.0,86.0,475.15,7500.0,1.0,1,1,0,Крита
9415,415784741,Городок,Ужгород,90.0,90.0,223.98,7500.0,1.0,1,0,1,Тент
9416,415750323,Васильків,Львів,21.0,86.0,544.33,9500.0,1.0,1,1,0,Крита
9441,415733675,Київ,Харків,14.0,120.0,471.76,9000.0,0.0,0,0,1,Тент
9452,410847419,Харків,Київ,0.3,2.0,470.93,600.0,1.0,0,0,1,Крита
9455,415785847,Одеса,Луцьк,23.0,3.0,762.41,900.0,0.0,0,0,1,Тент
9460,415785997,Черкаси,Київ,20.0,86.0,0.0,6000.0,1.0,1,1,0,Крита
9466,415785979,Посад-Покровське,Одеса,25.0,25.0,166.71,2500.0,0.0,0,0,1,Цільномет
9497,415727741,Бердичів,Чернігів,1.4,5.0,319.42,1800.0,1.0,0,0,0,Крита
9499,415786343,Дніпро,Київ,116.0,120.0,472.34,8000.0,1.0,0,0,1,Тент
9500,415733729,Дніпро,Вінниця,30.0,30.0,563.7,5000.0,1.0,0,0,1,Тент
9503,415786339,Київ,Жидачів,4.0,0.7,576.21,700.0,1.0,0,0,1,Тент
9521,415786499,Дунаївці,Чернівці,0.5,1.3,118.78,1000.0,0.0,0,0,1,Мікроавтобус
9524,415498993,Надвірна,Київ,22.0,86.0,641.71,10000.0,1.0,1,0,0,Тент
9525,413406243,Пологи,Костянтинівка,23.0,25.0,199.17,11800.0,1.0,1,0,1,Самоскид
9528,291112722,Свалява,Миколаїв,22.0,86.0,945.13,18000.0,1.0,0,0,1,Тент
9535,415786653,Київ,Запоріжжя,23.0,40.0,510.95,14000.0,1.0,0,0,0,Самоскид
9539,410115453,Бровари,Лубни,20.0,86.0,187.77,4200.0,1.0,1,1,0,Крита
9540,374816237,Бровари,Лубни,20.0,86.0,187.77,3500.0,0.0,0,0,0,Тент
9555,415573841,Дніпро,Добропілля,22.5,86.0,193.59,5700.0,1.0,0,0,1,Тент
9558,415786803,Житомир,Київ,10.0,86.0,140.58,3500.0,1.0,0,0,1,Тент
9567,415786955,Одеса,Дніпро,9.2,15.0,689.8,9500.0,0.0,0,0,1,Цільномет
9580,415786935,Одеса,Дніпро,9.2,15.0,689.8,9500.0,0.0,0,0,1,Тент
9582,415786931,Київ,Харків,11.0,11.0,471.76,4500.0,1.0,0,0,1,Тент
9589,415331069,Мена,Київ,20.0,40.0,207.6,8500.0,1.0,0,0,1,Крита
9592,415741247,Хмельницький,Харків,75.0,6.5,794.9,3500.0,1.0,0,0,1,Крита
9597,415339649,Суми,Краматорськ,1.3,12.0,379.6,3000.0,1.0,0,0,1,Крита
9598,415738823,Березне,Макарів,9.5,50.0,0.0,5000.0,1.0,0,0,1,Тент
9599,414925357,Лубни,Одеса,14.0,30.0,564.21,6500.0,1.0,0,0,1,Тент
9600,415586079,Лубни,Бровари,22.5,20.0,188.67,6000.0,1.0,0,0,1,Крита
9611,415752581,Дніпро,Київ,116.0,120.0,472.34,8000.0,1.0,0,0,1,Тент
9620,415677951,Теофіполь,Збараж,22.0,76.0,60.71,3800.0,1.0,0,0,0,Крита
9621,415677947,Теофіполь,Шкло,22.0,76.0,248.02,6500.0,1.0,0,0,0,Крита
9626,415787589,Кринички,Харків,10.0,50.0,268.15,6000.0,1.0,0,0,1,Тент
9649,415787735,Кринички,Харків,10.0,50.0,268.15,6000.0,1.0,0,0,1,Тент
9688,415749207,Київ,Харків,16.0,16.0,471.76,8500.0,1.0,0,0,0,Крита
9704,415548339,Любомль,Новоукраїнка,22.0,86.0,734.95,17500.0,1.0,1,1,0,Тент
9705,414717459,Любомль,Сквира,22.5,86.0,480.0,12000.0,1.0,1,1,0,Тент
9706,415545819,Любомль,Овруч,22.0,86.0,373.27,9500.0,1.0,1,1,0,Тент
9707,415545491,Любомль,Оратів,22.0,86.0,554.07,13000.0,1.0,1,1,0,Тент
9709,415547539,Любомль,Ратуш,22.0,86.0,574.69,17500.0,1.0,1,1,0,Тент
9710,415546193,Любомль,Бар,22.0,86.0,445.94,13500.0,1.0,1,1,0,Тент
9711,415546705,Любомль,Матейків,22.0,86.0,464.43,13500.0,1.0,1,1,0,Тент
9712,415547937,Любомль,Чернятин,22.0,86.0,472.72,12500.0,1.0,1,1,0,Тент
9713,415552935,Любомль,Ямпіль,22.0,86.0,570.49,17500.0,1.0,1,1,0,Тент
9735,415749095,Одеса,Ізмаїл,3.7,14.0,247.58,1600.0,0.0,0,0,1,Тент
9736,415718849,Одеса,Миколаїв,7.5,5.0,133.88,5000.0,0.0,0,0,1,Маніпулятор
9779,415788829,Рівне,Костянтинівка,25.0,50.0,1000.8,27500.0,0.0,0,0,1,Тент
9785,415789109,Київ,Одеса,21.0,85.0,475.03,11500.0,1.0,0,0,0,Тент
9790,415789097,Сміла,Перечин,22.0,18.0,868.5,17000.0,0.0,0,0,1,Тент
9797,415753231,Житомир,Перечин,20.0,20.0,628.57,13000.0,1.0,0,0,1,Тент
9798,415595595,Дніпро,Дергачі,22.0,84.0,235.69,4800.0,1.0,0,0,0,Тент
9799,415595869,Дніпро,Гадяч,20.0,84.0,316.24,5800.0,1.0,0,0,0,Тент
9864,415789759,Дніпро,Одеса,75.0,68.0,464.71,6800.0,0.0,0,0,0,Контейнер
9906,415657259,Нова Каховка,Тернопіль,22.0,87.0,794.2,14000.0,0.0,0,0,0,Тент
9907,415618409,Куп'янськ,Пирятин,22.0,86.0,436.23,8000.0,0.0,0,0,0,Тент
9909,414512691,Бережани,Київ,22.0,86.0,473.54,9500.0,0.0,0,0,0,Крита
9910,403944575,Глухів,Київ,22.0,86.0,300.45,6200.0,0.0,0,0,0,Тент
9911,415471943,Рівне,Бережани,22.0,86.0,208.1,5800.0,0.0,0,0,0,Тент
9912,415790121,Одеса,Запоріжжя,3.5,30.0,0.0,5000.0,1.0,0,0,1,Крита
9913,415669155,Кодима,Марганець,20.0,86.0,520.59,13500.0,0.0,0,0,0,Крита
9914,415123683,Буськ,Харків,22.0,86.0,958.13,16000.0,0.0,0,0,0,Тент
9928,415790491,Миколаїв,Івано-Франківськ,0.6,12.0,0.0,3000.0,0.0,0,0,1,Крита
9939,415790459,Бровари,Вінниця,45.0,45.0,289.69,5500.0,0.0,0,0,1,Крита
9942,415790453,Куровичі,Стрий,23.0,70.0,97.47,3220.0,1.0,0,0,0,Самоскид
9957,415790589,Одеса,Нова Каховка,22.4,60.0,270.68,4000.0,1.0,0,0,1,Тент
9983,415790767,Київ,Бориспіль,2.1,1.0,35.76,1000.0,1.0,0,0,0,Бортова/Відкрита
9991,415275473,Чернівці,Малин,22.0,86.0,455.23,9000.0,1.0,1,0,0,Тент
9997,415668211,Стрий,Малин,22.0,86.0,523.11,8000.0,0.0,0,0,0,Тент
9998,414693035,Кропивницький (Кіровоград),Малин,22.0,86.0,403.19,9000.0,1.0,1,0,0,Тент
10008,415791077,Одеса,Миколаїв,7.5,5.0,133.88,3000.0,0.0,0,0,1,Тент
10010,415791069,Воронівка,Долинська,15.0,100.0,199.44,9000.0,0.0,0,0,1,Зерновоз
10027,399884974,Фастів,Одеса,22.0,68.0,432.12,5000.0,1.0,0,0,1,Контейнер
10040,415791459,Новгород-Сіверський,Вільногірськ,20.0,92.0,523.12,13000.0,1.0,0,0,1,Тент
10049,415791441,Одеса,Миколаїв,7.5,5.0,133.88,3000.0,0.0,0,0,1,Крита
10052,415791435,Миколаїв,Івано-Франківськ,1.5,30.0,749.1,6000.0,0.0,0,0,1,Крита
10057,415791411,Одеса,Дніпро,2.5,4.0,466.82,1800.0,1.0,0,0,0,Крита
10067,415791583,Харків,Херсон,35.0,35.0,557.81,3800.0,1.0,0,0,1,Крита
10090,415791829,Запоріжжя,Сміла,22.0,86.0,348.95,6000.0,1.0,0,0,1,Тент
10091,415791821,Васищеве,Святопетрівське,22.0,86.0,502.43,8000.0,1.0,1,1,0,Крита
10116,415791983,Миколаїв,Суми,1.5,12.0,602.2,3000.0,1.0,0,0,0,Крита
10117,415791981,Дніпро,Київ,120.0,120.0,472.34,8000.0,1.0,0,0,1,Тент
10134,415792141,Рівне,Херсон,1.3,13.0,761.02,3000.0,1.0,0,0,1,Тент
10142,413470629,Гостомель,Одеса,68.0,68.0,494.91,5000.0,1.0,0,0,1,Контейнер
10148,415792381,Ківерці,Кам'янка-Бузька,0.6,1.0,123.7,1000.0,1.0,0,0,0,Крита
10156,415792547,Золочів,Київ,22.0,86.0,476.09,9000.0,1.0,1,1,0,Крита
10200,413700263,Новгород-Сіверський,Біла Церква,90.0,120.0,395.99,9000.0,1.0,0,0,0,Тент
10212,415604865,Біла Церква,Харків,22.0,90.0,548.04,11000.0,1.0,0,0,0,Тент
10219,415793181,Олешки (Цюрупинськ),Кропивницький (Кіровоград),20.0,86.0,263.64,6000.0,1.0,1,1,0,Крита
10222,415793179,Харків,Київ,24.0,24.0,470.93,5000.0,1.0,1,1,0,Крита
10237,415793305,Харків,Скадовськ,0.8,1.4,584.97,2500.0,1.0,0,0,0,Крита
10240,382701556,Бровари,Суми,35.0,4.0,307.92,1500.0,1.0,0,0,1,Крита
10261,415793545,Боровиця,Долинська,15.0,100.0,172.61,8250.0,0.0,0,0,1,Зерновоз
10262,415793539,Закупне,Долинська,15.0,100.0,578.73,13500.0,0.0,0,0,1,Зерновоз
10263,415793553,Подільськ (Котовськ),Долинська,15.0,100.0,319.21,12000.0,0.0,0,0,1,Зерновоз
10264,415793543,Мирнопілля,Долинська,15.0,100.0,450.88,12750.0,0.0,0,0,1,Зерновоз
10265,415793549,Володимирівка,Долинська,12.0,80.0,223.43,4200.0,0.0,0,0,1,Зерновоз
10268,415793535,Яблунівка,Долинська,15.0,100.0,236.52,9750.0,0.0,0,0,1,Самоскид
10269,415793527,Мошни,Долинська,15.0,100.0,234.14,9000.0,0.0,0,0,1,Самоскид
10274,415741755,Черкаси,Київ,21.0,86.0,187.34,6000.0,1.0,1,1,0,Крита
10275,415729263,Черкаси,Київ,20.0,86.0,187.34,6000.0,1.0,1,1,0,Крита
10293,415793903,Чигирин,Гостомель,22.0,50.0,277.59,8000.0,1.0,0,0,1,Крита
10320,410028857,Буча,Мукачеве,2.8,5.0,754.93,3500.0,1.0,0,0,1,Крита
10332,415794207,Коростишів,Суми,20.0,86.0,439.5,10000.0,1.0,0,0,1,Тент
10336,415794485,Бровари,Біла Церква,22.0,85.0,105.58,3200.0,1.0,0,0,1,Тент
10349,415711401,Чорноморськ (Іллічівськ),Київ,86.0,86.0,496.04,7500.0,0.0,0,0,1,Тент
10361,415794687,Запоріжжя,Усатове,21.3,86.0,460.81,13500.0,1.0,1,1,0,Тент
10370,415794669,Дніпро,Харків,0.6,10.0,221.86,800.0,1.0,0,0,1,Крита
10373,415794933,Тростянець,Київ,14.0,90.0,385.69,7000.0,1.0,0,0,1,Тент
10392,415795097,Київ,Ірпінь,5.5,5.0,25.86,1800.0,0.0,0,0,0,Бортова/Відкрита
10410,415795059,Дніпро,Маріуполь,0.6,3.5,306.39,1400.0,1.0,0,0,0,Тент
10429,415723391,Городище,Херсон,21.0,86.0,379.8,8200.0,1.0,0,0,1,Тент
10430,415722305,Сміла,Олешки (Цюрупинськ),21.0,86.0,366.2,8200.0,1.0,0,0,1,Тент
10434,415795335,Харків,Вінниця,0.7,17.0,735.86,2500.0,1.0,0,0,1,Крита
10447,415795307,Харків,Одеса,26.0,1.1,681.57,600.0,1.0,0,0,1,Тент
10450,415795305,Вінниця,Хуст,0.5,4.0,531.58,1300.0,1.0,0,0,1,Крита
10468,415795659,Маньківка,Одеса,86.0,86.0,297.08,6500.0,0.0,0,0,1,Крита
10480,391941420,Куликівка,Харків,0.5,1.0,482.6,1000.0,1.0,0,0,1,Крита
10489,415796237,Щасливе,Київ,14.0,6.0,26.16,1000.0,1.0,1,0,0,Тент
10493,415796235,Кам'янське,Харків,10.0,45.0,336.73,5000.0,0.0,0,0,1,Цільномет
10497,415796221,Вовчанськ,Полтава,90.0,120.0,217.27,6500.0,0.0,0,0,1,Тент
10527,415798997,Одеса,Харків,10.0,10.0,684.04,2500.0,1.0,0,0,1,Тент
10549,379749758,Одеса,Полтава,21.0,86.0,574.27,14000.0,1.0,0,0,1,Реф.
10603,415635763,Умань,Біла Церква,20.0,60.0,126.41,9000.0,1.0,0,0,1,Зерновоз
10627,415840479,Баранівка,Київ,22.0,86.0,218.31,5500.0,1.0,0,0,1,Тент
10639,415840459,Житомир,Вінниця,1.6,5.0,128.25,1500.0,1.0,0,0,1,Тент
10641,415840441,Васильків,Львів,12.0,86.0,544.33,9500.0,1.0,1,1,0,Крита
10649,415840579,Одеса,Херсон,22.0,45.0,201.89,5000.0,1.0,0,0,0,Тент
10663,415815889,Умань,Біла Церква,90.0,120.0,166.47,6000.0,0.0,0,0,1,Тент
10664,415815969,Хмельницький,Вінниця,0.8,7.0,120.36,500.0,1.0,0,0,0,Тент
10671,415840717,Київ,Харків,86.0,86.0,471.76,8000.0,0.0,0,0,1,Крита
10674,415840709,Липці,Вінниця,1.2,23.0,776.95,3800.0,1.0,0,0,1,Крита
10676,415815883,Запоріжжя,Київ,21.6,86.0,512.37,10200.0,1.0,1,1,0,Тент
10678,415840705,Синельникове,Запоріжжя,60.0,60.0,74.31,2000.0,0.0,0,0,1,Крита
10688,415840941,Запоріжжя,Київ,5.4,5.4,512.37,1300.0,1.0,0,0,1,Тент
10708,415841037,Овруч,Перечин,20.0,20.0,662.28,14000.0,1.0,0,0,0,Тент
10711,415841027,Запоріжжя,Львів,20.0,86.0,1048.93,15000.0,1.0,0,0,1,Тент
10719,415841193,Дружківка,Маріуполь,56.0,56.0,611.74,10000.0,0.0,0,0,1,Тент
10741,415791957,Коломия,Умань,90.0,90.0,449.75,10300.0,1.0,0,0,1,Тент
10742,415595859,Івано-Франківськ,Делятин,1.5,70.0,49.86,3500.0,1.0,0,0,1,Бортова/Відкрита
10749,415841373,Кропивницький (Кіровоград),Львів,0.8,24.0,679.63,3500.0,1.0,0,0,1,Крита
10760,415702739,Вінниця,Харків,1.4,8.0,736.72,3000.0,1.0,0,0,1,Крита
10779,415841617,Хорол,Біла Церква,90.0,120.0,271.08,7000.0,1.0,0,0,1,Тент
10803,415841841,Дубровиця,Нова Каховка,23.0,86.0,937.61,15000.0,1.0,0,0,1,Тент
10804,415841839,Дубровиця,Михайлівка,23.0,86.0,929.32,16000.0,1.0,0,0,1,Тент
10822,297066326,Одеса,Маріуполь,86.0,86.0,623.21,13000.0,1.0,1,1,1,Крита
10824,415725127,Київ,Львів,10.0,10.0,538.62,2500.0,1.0,0,0,1,Крита
10832,415810439,Чернігів,Пісківка,15.0,86.0,222.16,3000.0,0.0,0,0,0,Тент
10846,415842093,Золотоноша,Київ,96.0,120.0,173.75,6500.0,1.0,0,0,1,Тент
10902,415842853,Харків,Житомир,10.0,86.0,609.38,7000.0,0.0,0,0,0,Тент
10921,415842823,Біла Церква,Львів,45.0,0.85,536.77,2000.0,1.0,0,0,1,Тент
10925,415715765,Чернівці,Ірпінь,22.0,84.0,494.21,10400.0,0.0,0,0,1,Тент
10943,415843149,Радинка,Біла Церква,90.0,120.0,211.8,7500.0,1.0,0,0,1,Тент
10969,415801189,Рівне,Ужгород,21.0,21.0,461.83,4700.0,1.0,0,0,1,Тент
10980,415843345,Одеса,Білгород-Дністровський,22.0,35.0,80.59,4500.0,1.0,0,0,0,Тент
11003,415843549,Баранівка,Київ,22.0,86.0,218.31,5500.0,1.0,0,0,1,Тент
11004,415843539,Житомир,Вінниця,1.6,5.0,128.25,1500.0,1.0,0,0,1,Тент
11019,415818335,Хмельницький,Вінниця,0.8,7.0,120.36,500.0,1.0,0,0,0,Тент
11020,415818333,Рівне,Божедарівка,15.0,41.0,726.69,12000.0,1.0,0,0,0,Тент
11048,415843973,Львів,Кривий Ріг,2.2,35.0,798.78,5500.0,1.0,0,0,1,Тент
11052,415843959,Велика Знам'янка,Запоріжжя,86.0,86.0,137.03,2000.0,1.0,0,0,1,Тент
11055,415843965,Кривий Ріг,Запоріжжя,86.0,86.0,200.05,3000.0,1.0,0,0,1,Тент
11057,415843949,Херсон,Мелітополь,45.0,45.0,230.8,2500.0,1.0,0,0,1,Тент
